LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,ParameterList
167,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:16.172,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,17,Removing base or swap file: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,"['489c868', '0c37', '93b76227', '91', '03908', '0e742']"
168,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:24.536,25746,INFO,nova.osapi_compute.wsgi.server,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.4452009",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers ', '/1.1"" ', '202', '733', '0.4452009']"
169,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:24.726,25746,INFO,nova.osapi_compute.wsgi.server,req-39196d06-d6c4-4de5-977a-65daf1a7a5bd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1848001",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1583', '0.1848001']"
170,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:24.830,2931,INFO,nova.compute.claims,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",18,"<*> Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU","['[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1]', '2048', '20', '1']"
171,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:24.831,2931,INFO,nova.compute.claims,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Total memory: 64172 MB, used: 512.00 MB",19,"<*> <*> <*> <*> MB, <*> <*>.<*> MB","['[instance:', '874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Total memory: 64172', 'used: 512', '00']"
172,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:24.832,2931,INFO,nova.compute.claims,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] memory limit: 96258.00 MB, free: 95746.00 MB",19,"<*> <*> <*> <*> MB, <*> <*>.<*> MB","['[instance:', '874ffb7b-49b3-4c6d-a2e9-35bf272650b1] memory limit: 96258.00', 'free: 95746', '00']"
173,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:24.833,2931,INFO,nova.compute.claims,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Total disk: 15 GB, used: 0.00 GB",20,<*> Total <*> <*> <*> used: <*>.<*> <*>,"['[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1]', 'disk:', '15 GB,', '0.00', 'GB']"
174,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:24.834,2931,INFO,nova.compute.claims,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] disk limit not specified, defaulting to unlimited",21,"<*> <*> limit not specified, defaulting to unlimited",['[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] disk']
175,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:24.834,2931,INFO,nova.compute.claims,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Total vcpu: 16 VCPU, used: 0.00 VCPU",20,<*> Total <*> <*> <*> used: <*>.<*> <*>,"['[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1]', 'vcpu:', '16 VCPU,', '0.00', 'VCPU']"
176,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:24.835,2931,INFO,nova.compute.claims,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] vcpu limit not specified, defaulting to unlimited",21,"<*> <*> limit not specified, defaulting to unlimited",['[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] vcpu']
177,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:24.867,2931,INFO,nova.compute.claims,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Claim successful,22,<*> Claim successful,['[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1]']
178,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:24.927,25746,INFO,nova.osapi_compute.wsgi.server,req-c5cce96f-c5b4-48c8-8742-35f9c99aef72 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1968961",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1575', '0.1968961']"
179,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:25.179,25746,INFO,nova.osapi_compute.wsgi.server,req-55af956b-507f-4078-a2b9-8b375f992798 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/874ffb7b-49b3-4c6d-a2e9-35bf272650b1 HTTP/1.1"" status: 200 len: 1708 time: 0.2477679",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/874ffb7b-49b3-4c6d-a2e9-35bf272650b1 ', '/1.1"" ', '200', '1708', '0.2477679']"
180,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:25.440,2931,INFO,nova.virt.libvirt.driver,req-acd3afcf-5f54-4741-91f5-588fcfa08136 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] Creating image,1,<*> Creating image,['[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1]']
181,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:26.493,25746,INFO,nova.osapi_compute.wsgi.server,req-fcfc8837-5363-4909-8743-64f668f536a1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.3095410",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1759', '0.3095410']"
182,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:26.727,2931,INFO,nova.compute.manager,-,[instance: 3416d0fa-6f0f-41ce-9c0a-59ae9a735da8] VM Stopped (Lifecycle Event),2,<*> VM <*> (Lifecycle Event),"['[instance: 3416d0fa-6f0f-41ce-9c0a-59ae9a735da8]', 'Stopped']"
183,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:26.755,25746,INFO,nova.osapi_compute.wsgi.server,req-0018f1c0-4da4-4930-809c-bfd11c405d7d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2577472",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1759', '0.2577472']"
184,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:28.026,25746,INFO,nova.osapi_compute.wsgi.server,req-2508a4d2-b47d-4769-9ab8-b882bb85da09 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2664421",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2664421']"
185,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:28.285,25746,INFO,nova.osapi_compute.wsgi.server,req-5cf43105-d055-4a62-a434-a261f9beba18 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2547228",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2547228']"
186,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:29.562,25746,INFO,nova.osapi_compute.wsgi.server,req-62f64ac0-82b5-4fa2-985f-49a1263f943d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2719319",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2719319']"
187,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:29.821,25746,INFO,nova.osapi_compute.wsgi.server,req-eb101409-91c8-4705-87d2-de40f8504217 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2555869",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2555869']"
188,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:31.086,25746,INFO,nova.osapi_compute.wsgi.server,req-b07bec1e-3025-4d43-945e-511c16ba1b96 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2588739",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2588739']"
189,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:31.351,25746,INFO,nova.osapi_compute.wsgi.server,req-f9d54c4b-dd7d-4238-b5d1-33e6172e8a5c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2604060",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2604060']"
190,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:32.621,25746,INFO,nova.osapi_compute.wsgi.server,req-a61657f3-6cce-48fa-b2c4-0aceccd243a5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2638562",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2638562']"
191,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:32.886,25746,INFO,nova.osapi_compute.wsgi.server,req-ff0773df-c8a6-4313-8d56-2bb89491a129 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2610021",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2610021']"
192,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:34.175,25746,INFO,nova.osapi_compute.wsgi.server,req-5f1bfb95-87e8-472b-af0a-e63e4f4ea788 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2836130",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2836130']"
193,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:34.442,25746,INFO,nova.osapi_compute.wsgi.server,req-be78cddb-fe52-408a-9ff4-c8113b6f95e8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2617719",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2617719']"
194,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:35.691,25746,INFO,nova.osapi_compute.wsgi.server,req-aae995a8-7826-41f5-8a9e-6da0f58d6da8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2421951",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2421951']"
195,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:35.944,25746,INFO,nova.osapi_compute.wsgi.server,req-ff366c33-a570-4856-b253-6109452e3fca 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2490258",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2490258']"
196,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:36.826,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,5,image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (<*>checking,"['0673', '71-34', '5-4', '86c4', '40623', '45b4', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): ']"
197,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:36.827,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",6,"image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (<*>in use: on this node <*> local, <*> on other nodes sharing this instance storage","['0673', '71-34', '5-4', '86c4', '40623', '45b4', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): ', '1', '0']"
198,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:37.010,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,7,<*> base <*> /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,"['Active', 'files:', '489c868', '0c37', '93b76227', '91', '03908', '0e742']"
199,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:37.205,25746,INFO,nova.osapi_compute.wsgi.server,req-84dbc38c-70ca-48e6-a18d-80f50f32d0a3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2550600",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2550600']"
200,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:37.582,25746,INFO,nova.osapi_compute.wsgi.server,req-3e08b489-5b8f-4c7a-86ea-d7a8b154ae46 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3730600",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.3730600']"
201,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:38.309,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] VM Started (Lifecycle Event),2,<*> VM <*> (Lifecycle Event),"['[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1]', 'Started']"
202,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:38.377,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] VM Paused (Lifecycle Event),2,<*> VM <*> (Lifecycle Event),"['[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1]', 'Paused']"
203,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:38.498,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1] During sync_power_state the instance has a pending task (spawning). Skip.,4,<*> During sync_power_state the instance has a pending task (spawning). Skip.,['[instance: 874ffb7b-49b3-4c6d-a2e9-35bf272650b1]']
204,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:38.846,25746,INFO,nova.osapi_compute.wsgi.server,req-27a1e6fa-a9af-40c7-afed-3cbbe37f7606 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2589939",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2589939']"
205,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:39.110,25746,INFO,nova.osapi_compute.wsgi.server,req-9dfdce58-75ff-479b-9e86-1cd5a400bf45 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2607501",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2607501']"
206,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:40.382,25746,INFO,nova.osapi_compute.wsgi.server,req-6d7110d7-bac0-468b-98ff-5f3957d4b913 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2653611",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2653611']"
207,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:40.635,25746,INFO,nova.osapi_compute.wsgi.server,req-7900fc6b-bf9f-49c5-acd6-b6a74bc0bcc2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2494760",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2494760']"
208,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:41.924,25746,INFO,nova.osapi_compute.wsgi.server,req-505b6809-7f47-48e4-a3dc-a087448007d1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2838571",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2838571']"
209,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:42.057,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,5,image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (<*>checking,"['0673', '71-34', '5-4', '86c4', '40623', '45b4', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): ']"
210,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:42.058,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",6,"image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (<*>in use: on this node <*> local, <*> on other nodes sharing this instance storage","['0673', '71-34', '5-4', '86c4', '40623', '45b4', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): ', '1', '0']"
211,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:40:42.196,25746,INFO,nova.osapi_compute.wsgi.server,req-07182b45-83a7-4a71-8730-5658e33767a3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2668889",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2668889']"
212,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:40:42.232,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,7,<*> base <*> /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,"['Active', 'files:', '489c868', '0c37', '93b76227', '91', '03908', '0e742']"
